#xr #xi #yr #yi
-0.95152500511105353453 -0.25449167983301901330 +0.61152185835860473073 -0.70401840244376101552
+0.24273226642542233833 +0.18803622222630211880 -0.20425251309743563954 -0.73882055349135145050
-0.78163467481469450782 +0.15189079525931292736 -0.06840659477192662097 -1.05353758125252650046
-0.36307261835397874883 +0.59381932897321676457 -1.28313891616979303123 +0.34056809129555909443
-0.78513536505565872936 -0.73211384788067190854 +0.14141237666584632882 -0.05764765507436034331
-0.82740461224122663353 -0.42512952512346546818 -0.23740270878464064808 +0.21480610003084577020
-0.64775277762054783715 +0.36521137824414706685 +0.31969193451028155017 +0.56578443668683564560
+0.77092000272870220279 -0.43036215403822231096 +0.12948610247657943439 -0.18454891938975892529
+0.95048487576701945478 -0.65723216443108434248 +0.89735553886674290780 -0.56484985801074660827
+0.19946600765294486557 +0.99825622895199117579 -0.13128284446836002708 +1.85039548507130624522
+0.67103885154264553137 +0.94820709398743407981 +0.34747762287243988411 +0.74643487527596641407
+0.98862316344437140003 -0.65126988030520194251 +1.87237903804841177013 -1.23036195086237332141
+0.92129697721543335476 -0.55215567239246321485 +1.87642758726663827495 -0.32265036885417930357
-0.75605421257892513331 -0.11209113839542617086 -0.97290899733143820782 -0.72115807960080680061
-0.80080941925310278329 +0.01677610201868895423 -0.62218169272356371735 +0.71616829803175585667
+0.83286699689157317472 +0.30977670925857347939 +0.20477373764270967449 +1.03699846610894153009
-0.21743183156696188618 +0.22592157239681753822 +0.50257831816659037649 +0.96037760512225567311
+0.27685900689900400096 +0.40808190461656645986 +0.04054918427652398627 +0.99796363564094603404
+0.43873239197031743686 +0.46017121948833739076 +0.29338708745112973553 +1.15009660285789894196
-0.89615149125248283468 +0.37979225484292711279 -0.33502988383083254220 +0.47989665887575561065
-0.39298311537408303629 +0.26262563523535398247 -1.11233235431494614787 +1.09300902688218015690
+0.35759975418710143735 +0.55336368724782958317 -0.30668327804036232820 +0.37211528813867000842
+0.96744471213082938732 +0.20057305844268857875 -1.61519748975137722447 +0.16463831980145848810
-0.64143390025212276839 +0.24581323464846338567 +1.25330064444200339757 -0.93871944593260625567
-0.05312933690027654698 +0.09238230642033773421 +0.64035359095703836552 -1.07661999857242118850
-0.33074885212130489265 +0.85213925611931506943 +0.52203578453644539081 -0.17307977044886097007
-0.32356122867020564726 -0.20177221871146766574 +1.51644663152241032655 +0.10986970892463365779
+0.88375587460404037010 -0.57909207055717137891 -0.00175251139317406796 -0.12729380657581540470
+0.95513061005120492020 +0.22950530353828391128 -0.73510814777396793485 -0.26787050431169134868
-0.21685478475251307451 -0.60906694120538062975 +0.38223396212276822270 +0.62579403140878464562
+0.17862772652953906594 +0.69939219601306690244 -0.68261609396619982171 +0.97943714580228036226
-0.62809325924886350023 +0.72722175685036805071 -0.69444316492220181658 -1.35144882569547619688
+0.72001014973355226267 +0.73445603272543813489 -0.11108106438892989543 +1.06069117219885322712
-0.23630982262248001469 +0.58988173102437957418 -0.43626235738850510648 -0.32568171579040955388
-0.14534530451918770133 +0.68992538336956155121 -0.57546602722461825952 -0.25054457261645440846
+0.56112160742165029248 +0.10010440403282849786 +1.36706454284780631880 +0.57706560606087009546
-0.71934923894086311158 +0.83038339164682617444 -0.51879446862372158300 +0.39964486222498307733
-0.66428303222746376555 -0.18124839910915957475 -0.85893188677813869791 -0.91985616292326444210
-0.17586314198305519341 +0.34339930821926367699 -0.22831348938049833563 +0.86098440942410592314
-0.80218624994016707319 +0.21268308096587151823 -0.45783303707182487763 +0.56396077166568359118
-0.60324090919019490720 +0.64841593097146921210 -0.31739195898814931418 +0.03746016306017319053
+0.09939919861608936813 +0.04195765236443538271 +0.92797232253801253954 -0.09530597031382925799
-0.14072809531450958254 -0.90978492808832256422 +0.04077149026872461945 -1.60046704355834701339
+0.06477928320854497990 +0.59577747039690187592 +0.08352455217763887774 +0.16253795707121043712
+0.45642059723121874981 +0.59486071155398478894 +0.25987687063595288350 +0.29004038300425261099
-0.37679298536684635579 +0.77900833229468324781 +0.10604836696264219320 +1.71940540494365690094
-0.49691082545414699823 -0.60801562829733035720 -0.69121122527751532871 -1.07382622510855618714
+0.01851269787685927426 -0.11959387293224965632 -0.30914390875681307946 -0.06173622357565644592
+0.86242347445116585014 -0.82572220890573522212 +0.00173722615443883122 +0.15046711657959765951
-0.61942398144225596646 -0.52421683345036274027 -0.73248576838728718386 -1.36895496217511891679
-0.40810020165716620610 +0.70027626025971545509 +0.31208284169576727685 +0.59725103256436296029
+0.24663662345214776295 -0.24595067411638460442 +0.30003899558102253842 +0.31531636039319010933
+0.14712147047639656527 +0.16214661029065702280 +0.88016688651271790533 -0.02539676282961123022
+0.17463484553474728500 +0.16414827754396177362 +0.68962276724763804658 -0.03498517938648326719
-0.05245034739744314223 +0.51758510120484224615 -0.12341279458561205118 -0.17418579298557856916
+0.34435321286834219556 +0.35127769069981207295 -1.15154749556639157682 +0.08774719983737280793
+0.28584895020204559302 -0.61095576791129602157 -0.33947123929310235591 +1.50374769549741360564
+0.82857312392192317141 -0.13726362267826464070 -0.50671595543164549280 +0.55412437167556860551
+0.18149958558323420199 -0.69068211547002444917 -0.38277846282720467963 +0.07292029367487171121
+0.01874526896909389784 -0.43323951332569143879 +0.88117148053599003710 +0.53341532143963887869
-0.19654372659526586631 -0.30482032854973217795 +1.08107552738857148888 -0.25896734580600322406
+0.48284135232948854899 +0.94039707264897365313 -0.32599404069917442550 +0.81163132362445544743
-0.19430039982336833049 -0.46581059681122582994 -0.14220503147739851912 +0.30261042563486978407
-0.32765660663367235372 +0.05785764935659321040 -0.24157612214496990144 -0.30489868375795170508
-0.86068624829672701892 +0.97618932548533288163 -2.32415472909518872058 -0.90238411423537545630
-0.11306178694503121740 -0.84473812872475617652 +0.54782347951526055851 +0.24295268681826309720
+0.72018304335293348295 -0.10302522769535249481 +1.36583666312599327775 +0.22979680411659031414
+0.05340237212887477547 +0.56126703450957471375 -0.60913453848384901956 +0.56382179722841352376
+0.73304541603632134006 -0.18754337312026825302 +0.67514370402147938499 -0.09884803183978846386
+0.51498792171289076158 -0.19913345693044504081 +0.40468603780103395984 -0.28990178660290910617
+0.68291186520927382730 +0.45974460987905896303 +1.60915371129417072993 +1.40402366418892854405
-0.80767213379114899396 -0.64307332964842633949 -0.49779696876497414593 -0.66880771301742680812
-0.69858567611595656643 -0.07154550882923271793 -0.51025706529276071421 +0.80060946615105788027
-0.24730174392582338072 -0.25447256801177386976 -0.44037171294296895141 -1.07409527728713127814
+0.09176075662831428836 -0.03169914794085015863 -0.20410492773050181725 -0.07738387074146935163
-0.32300584022651324112 +0.36012933892880316655 +0.26040890122737914147 +0.39634056427041075565
-0.81097419031766304620 +0.30700638790016410162 -0.46539491165534219164 +0.71160906104132437555
-0.00046829347908983188 +0.49489810746831519594 +0.32433013663734455712 +0.65841155402113393791
+0.44392072419862849131 +0.86758984381726733659 +0.12833653881135176356 +0.67535516293262465304
-0.53863992440043251264 +0.70713319525745288452 +0.25057222417052127383 -0.04839012882760340695
+0.63597783605550683994 +0.35658489436432505570 +0.18125148324739970285 +0.77606711700579911195
-0.16153387346630054822 +0.38723189128282142768 -0.29383176771946595274 +0.25839677646539560563
+0.37061678395012309650 +0.12524016139085003552 +1.08702582223838883912 -0.77956296623016108072
+0.29548749201545754239 +0.17879342262450825807 -0.26836587435836101179 -0.08520403490939898461
+0.29108450607761282569 -0.56833224972450557821 +1.11330125586670036775 -0.59903883164853577448
+0.57586894375698638449 -0.04964771783265220506 -0.20179320902902064816 +0.00959761456788288392
+0.92624184608489690262 +0.94427905430986958102 -0.24332998087562307532 -0.48453444443081061799
+0.30987516502617484804 -0.02573438336900046863 -1.21651079465856559736 -0.38745428913160068207
+0.18832861082319585222 +0.87215497498029059820 -1.18054049706757924199 -0.53245815826461573295
-0.19306996901714557069 -0.81962270927535740839 +0.26888852282046765696 +0.50003472866934028929
-0.29586568435881610561 -0.04568472280061919299 +0.28398257980754121332 -0.26420399017115725471
+0.58341474145389238259 +0.03621122534160758910 -0.23425222543904156147 +0.93362043148197471076
+0.34557927866232085456 +0.40460267314116027393 -0.53276106158405156510 +1.03116759683492320576
+0.32479843011643438899 +0.16351344655281874196 +0.26156080773961098984 +0.38366675491010149290
-0.31558418538727672775 -0.19223468088464268355 +1.05982452468005905466 -0.75950490961639582910
+0.78921214857095378648 -0.75552332408505629147 +1.69360307299564283312 +1.01698763631091759763
-0.45472635280810713709 +0.41948222264147405625 -0.47550397696958274230 -0.98360951062662449473
-0.13229789425316540452 -0.12883511481742582205 +0.44533667325792530844 -0.26240263854882872607
+0.71640903828826574262 -0.90480312762101111623 +0.97286264247938603056 -0.48383854669368098200
-0.56385336637381855418 -0.26399745753390724268 -0.46851437793163397405 -0.84559136237311238737
+0.82221674978908754206 -0.03070658192403019626 +0.28496177317560911213 +0.69995686068250317913
-0.77766215278600703265 +0.05924533240053508898 -1.34876735630120592191 -0.15726011660373967471
+0.38894687390069782040 +0.50832122256475886779 +1.02946573463345147914 +1.14234442307779926473
+0.68708819034583457075 +0.61786917629160886811 +1.36220703096167405910 +1.14727446979932401483
-0.15096088796412843180 +0.47305507287390979876 -0.65442884731066586212 +0.81029185340738218990
+0.40092054422008938097 +0.11476639208197880748 +0.05957265701892811016 +0.60497680163558720245
-0.77283749263130130380 +0.67293353766704289143 -1.68996833068818164136 -0.00748765732037970366
-0.40503044513814856487 -0.69604544105109322771 -0.04465228098651441435 -1.61530001302704318000
-0.40776245804399002814 -0.39105932003034316047 -0.97982585878969730153 -0.46861045480472185432
+0.60247675378777176824 +0.33082957777894650420 +1.44311014904795964497 +0.93771683053879550940
-0.65365493922514694702 +0.02543844867074240845 -1.39048915892399227445 +0.84767128877220798699
+0.37142288778704646290 +0.94499638569746036154 +1.19329669343484634503 +1.17571597239165792637
-0.01804779204633244483 +0.11252723503083617018 +0.00452235247241072891 +0.29414314138069719284
-0.71788184713868763431 -0.13426988074918977389 -0.52140589265077008641 +0.84102545008687012995
-0.98714667066535177753 +0.73310610748356697108 -1.67421216498796021632 +1.06551484163960408225
-0.27394815310207865089 -0.71943775741329063500 +0.53678210463195963342 -1.62305147460523579994
-0.67327991651825902508 +0.01464561141620102092 -0.13212124577848260998 -0.39526517265697402870
+0.97858150668826904273 +0.80765007344459527339 +1.94454010160460599721 +0.56006600753721169639
+0.64051886073275365874 +0.63402320051304039694 -0.25157198683205583833 -0.12570197794828152915
+0.67511884061583948835 +0.52940529350771514672 +0.02899780941058803518 +0.08442896978850703005
-0.50346795934653743032 +0.33723678053347239114 +0.37764947860643888200 -0.00941887557833759326
-0.34134788720116127081 +0.49021040955360839497 +0.40858812461789995041 -0.72455253706065292363
-0.91713083805688033756 -0.68042119498742259509 +1.05899711185369760358 +0.85493550576512633565
+0.36037816415163415051 -0.91925457197594995229 -0.23964662985218246338 +0.76042234850354062381
-0.57206340074570727339 -0.07755113477437869385 -0.22676854694469322782 -0.27176866653783610106
+0.84063339526018787673 +0.60688725275984900520 -0.31721536003421724192 +0.17972434768735268129
-0.73683421969884532743 +0.82223284010146557854 -0.79679439143311614480 -0.08317928045077491173
+0.82187380564779988212 +0.23071958669419756482 +0.78843078522364085092 +0.30244713903023756618
+0.02257014451874317373 +0.18161590634986102266 -0.04828579797743568630 +0.06396517012495958610
+0.19647595448791754791 +0.97529533083605990385 -0.41457977933373502122 +1.37670212999154228939
-0.68706549432260843879 +0.33240873415603711116 +0.49552526457885365252 -0.07114639520652801807
+0.81073025773403828431 -0.90361371719194516494 +1.00419981864269614036 +0.44947832353999939148
+0.54115867073977641510 -0.40991078407317504961 +1.28446565292169667671 +0.07250656271444527734
+0.96595859491633695448 -0.24758406590738357700 +0.19348560193088840120 -1.03742071918819678267
-0.38715651276799989411 -0.59224979574738334520 -0.03254016802962156341 -0.96709171314305142353
+0.47300314317697811362 +0.18967618175095446453 +1.41127022373081500994 +0.46697448264712781985
-0.10963414026836693083 +0.18392366708827645461 -0.46096015161960712803 +0.58391603720449669623
+0.86424541686263411933 -0.42882729858649715204 +0.95297531959952230807 -0.77149386900434691050
+0.69881540525896546079 -0.90725337101177805366 +0.16776949711862987336 -0.81898282982562542465
+0.38269321471603623408 -0.42291652868269791199 +1.27526441146273317173 -1.31000404541018755644
+0.21219369983492741838 +0.51918732878123141639 -0.58298304485037699685 +1.46649470358742761711
+0.41252860087648457466 -0.74858206704313223767 +1.18576020148270777632 -0.29461253491163796880
-0.35979786807294145135 +0.08225101729481965052 -1.09769545404141877221 +0.92247052676700724838
-0.02698604415014993485 +0.18891492739266180223 -0.66247087675570082155 +0.90555227870294507930
+0.57008267596368411567 +0.46403911073620141003 +0.83345705229150701676 +0.51265393815240134501
+0.55314440394600050688 -0.73626013506995913183 +0.78245286936624869334 -1.49663440889794241428
+0.72856200149591177073 +0.87308074124549306383 +0.58154908514058289981 -0.06727271129069434252
-0.74106021881975792098 -0.96861728314692396857 -1.39368063543222375777 -1.56898528424319061436
+0.67548352742651363023 -0.10268816286455262343 +0.25643330065462399681 -0.74903456353613884211
+0.36452359322775951256 -0.42518658070550574557 -0.28145934488597457168 -1.02235166554236922565
+0.35461634473837833070 -0.37484191739566807833 -0.74177285750637822481 -0.21740787835171526687
+0.93826708055383689633 +0.27729830089617335531 -0.47341824872143245528 +0.00483000667167683695
-0.35132601135124019720 +0.39999237011622024163 +0.14060825996431536300 -0.29211292714552278271
+0.08872990273688818874 -0.34266657041784975846 +0.59694924803352789056 -0.50249336214568784964
-0.53104590814033558743 +0.08827054118615262901 +0.16570156545248593272 -1.57358498377454081307
+0.89257119674669693765 -0.88708751672748964445 +0.10267104219561351552 +0.68182763202777540990
-0.79517674468530441523 +0.94730737480619620072 -0.01002736863172321025 -1.09452338402595628075
+0.77323160060622320167 +0.45396953213149426887 -1.24981457176229748818 +0.11916601403969223627
-0.73789758596847732086 +0.84021950947218759786 -0.75796849218824557948 -0.37809971787372936847
-0.63548483260555088670 +0.71663735131028327707 -0.63629461011928889480 -0.49385311722244168431
+0.26337437632782290109 +0.04861482741619993497 +0.26642980781210018337 -0.44233751112319813492
+0.22930846542024818646 -0.76037427382798328246 -0.15986343423391102814 -0.28265683993817669606
-0.14701291635532887092 -0.94035345253618740635 +0.66316665372706495862 -1.90141657753667070452
-0.65262041661246583679 -0.60036800109626664579 -0.13105333136816249562 +0.35532260930399023335
-0.41905022677188963343 -0.64634640067158621868 -0.80316833271546861361 -0.92113465244672765309
-0.64598293811373408424 -0.59716508483686348008 -0.95753858995995699832 -0.36581402994496220460
+0.71684991035894274347 +0.42418081973621335479 +0.72882312060339282667 -0.31288187960008051469
-0.24192858961763530345 -0.65774429790760291503 +0.28749015211661332891 -1.13844591627144242629
-0.82531787916740606548 -0.85705749554256249745 -1.42703048628583228918 -0.58587708861595544363
-0.15613985115918760371 -0.74581556270158677613 -0.74786176319592834183 -1.54654091625913236996
-0.08920470675105152125 +0.58790301171772707534 +0.84953161876818961140 -0.24645692994392143227
-0.16724233254135145721 +0.11242739085386843634 -0.95195162000188249252 -0.73623798215951641311
+0.83882894808744778992 +0.22474356301867315366 -0.00516222050592674009 +0.88700345446854234055
-0.32207771202835777657 +0.47649140953074797800 +0.41497703438935551468 -0.21922734041051650244
-0.84273140875875429678 -0.91167184614704033230 -0.15384349247458883880 -0.75088061698821539913
-0.16617748952096222936 +0.31353328166865512827 -0.36452223562651231425 +1.12536888608646234999
+0.92847848491673690141 -0.09904717141594110430 +1.41779838672677382938 -0.21182223541532474442
-0.52084931261418132564 +0.98173657020579296884 -0.96241253604177723346 +0.74026238927450616067
+0.48523760477377497757 -0.68060707059401304164 +0.07984656059846373388 -0.88487108437995720678
-0.04515418475090848816 +0.16667263217316286017 -0.64965443120081189932 +0.76391512447773846084
+0.14298696963265444815 +0.97298992029184017127 -0.64674518497369448689 +1.16713413695906620404
-0.17831684651284862575 +0.18956446308646479615 -1.04272093481441596730 -0.79116530512722338386
+0.01197321024445008320 -0.73706269933629386948 +0.70487670011449266028 +1.16124351907250722427
+0.52941874173424863237 -0.48070161836383951126 -0.79106542203111529510 -0.02315845483710418651
-0.60171260711842622371 +0.27118040692660705382 -0.63834228725584341024 -0.95678587288750671647
-0.59172191203674073812 -0.80072535355754559383 +0.39267949258258721956 -0.19634060455051932648
+0.93873632551924113265 -0.83435994166164850760 +0.27882770441166193631 +1.73255585353917562763
-0.78470928746053103531 -0.84866537301338484944 +1.14216568778620897184 +0.02054952113836272520
-0.84399116859337453000 +0.66225989144986918689 +0.23977499729021073405 -1.72215331298466267640
+0.73705474641771329125 -0.69571874994126448044 +0.94305997760520188233 +1.26746838269942441180
+0.68888791628416545798 +0.16079122915882493317 -1.07246307526180095770 +1.53161932507377396284
-0.19834474610555008489 +0.81183560441780722172 -0.49500310378644551967 +0.06566478885342025285
+0.48931990181003692797 -0.11277506399938364012 -0.15537579496828518577 -0.41098306350632041184
-0.44156322342759590782 -0.24147418093128680816 +1.06111156003258200187 -0.61365550824633041671
-0.40539104417531124369 -0.20426401378594416514 -0.96659496284366797081 -0.29294415150908487133
-0.60450024644990341116 +0.59724249230457560067 -0.70429105058603636014 +0.04724973286884542878
-0.78973215460634893503 +0.19414421666722603277 -0.56366876137459442919 -1.07649576043109629353
-0.86440408830156734155 -0.98072976821368818001 -0.44459118944999964640 -1.28165633670773937425
+0.80975380756544468319 +0.76881456395682001848 +0.94974035266289047463 +0.06755121037608335932
+0.07824735733949705896 +0.19338859344527925543 +0.69134457100960422515 -0.76311214481053868397
-0.95300268338715588001 +0.66169241353595187327 -1.51903427959853720708 +0.92116515851554159333
-0.41164235649625191549 +0.31776826088072063214 +0.04740338274057753765 -0.26777950941899675286
+0.70557215962794850306 -0.97580719319350550656 +0.70900347384896811320 -0.10192139742992711859
-0.65667833252077012496 +0.28159866619484019701 -1.08359968576939302842 -0.03561663738523912492
+0.13650386738042596946 +0.49518898863456528581 +0.94724699261982236997 +0.30666035817204351233
+0.49213585429194894871 -0.64353647238735778302 -0.14621866600689270577 -0.44694485316054000101
-0.20997504021779711536 +0.30039694620443868622 -1.12519081326657310882 +0.09410924471904835720
+0.70943879946027910144 +0.82087668724906071027 -0.26087377131137179376 +0.49070893348825772584
+0.60053432249391458519 +0.87522216556488552364 -0.28818983517938279171 +0.98426056419263296959
-0.62361020597295402368 -0.99524703683099335905 -1.00516018175090793285 -1.48194488537391655392
-0.40761526885956467225 -0.27394406920407909922 -1.01418082639394158129 -0.93270851673580112973
+0.23571516459641550512 +0.65000604567836273162 -0.48229691767894067311 +0.07230877603746188598
+0.11392414676130679929 -0.29920822598335861109 +0.99864691079917022876 +0.45386018397645577771
-0.49403764701668362314 -0.25730581869717461529 +0.04690807958072817918 +0.42069880527297764949
+0.13998654509744579144 -0.70126335358073665915 +0.66976726246799889175 +1.47007791753755667763
+0.61309721367010716619 -0.95650073825581793940 -0.30024058630593641883 +1.23213856132804222554
-0.56603159621138132707 +0.25947274497958972006 -0.20359186378370372483 +0.51968994322063666313
+0.45904573923682945313 -0.58554777029971738500 -0.22209519544904643418 +1.23480821846849053713
+0.00343131422101961014 +0.87388579576357838796 -0.81144190249542913485 -1.80441900872839000591
-0.42692135324862290346 -0.31721530358007932193 +0.37024948078741060087 +0.52371916319580380517
+0.81074312523939640052 -0.18852863046252177348 +0.37365252088747158421 +0.88456325558800041886
-0.63835452029884165448 +0.19659161922681778201 -0.60343753472542660532 -1.27266917894879583173
-0.91521577304877599346 -0.20628770148539032903 +0.50668464766953946743 -0.70524073284555588437
-0.97031257077165089520 -0.33016775376080298443 +0.80122420904626900917 -1.87203304933805481092
-0.88872415767329737690 +0.10903839862774744596 +0.13794695348638996713 -1.66910126220423205012
-0.38154997577795390917 -0.48669784854292319487 -0.28836173790930275107 +0.48380051680464131181
-0.60656555753437690903 -0.65876444753172203050 +0.13143000079545452685 -0.41278819730090166029
-0.71801208227535617823 -0.57769726964090084564 -0.11091980730047845682 -1.55066046838756577131
+0.88472276403786342946 +0.75306840995981438880 +0.30943623141328463477 +1.26714870699380677266
+0.54094572659741180232 +0.67800462397015226479 +0.83262644291814158493 +1.11925395437034214119
-0.29827322002239431420 -0.99713811682972619543 -0.11619156536538444158 -0.85023642201256843798
+0.41222138235748850832 +0.67701190190100701827 -0.13231513160931696049 +0.19792427358995023923
-0.95587496378882486070 +0.23048378572862593394 -0.80054908300068516880 +1.04154660484378669416
+0.15512501079216534094 +0.15341855385594937999 -0.23640066890008482048 +0.45968522296534675142
+0.99243040875330046369 -0.85164348929003574895 +0.71394814476778400980 -0.55814628151996981131
-0.79178012972617262122 -0.37794287776148460800 +0.04544390010859622464 -0.93876820973493102507
+0.81414060979471991608 +0.18381075037109839698 +1.55018175154315107633 -0.09388535082694016154
+0.14732894319543143880 +0.47060404460692661921 +0.96204627071431625396 +0.15633423580901228966
+0.09313858782708073214 +0.51933327403474272010 -0.60500059613671752778 +0.97040203257947665882
-0.83192278045055334523 -0.25735978663240577369 -0.42859432316627210646 -0.41961503109324937988
-0.78284094321924180271 -0.43521366606555655920 -0.40337878832534257434 +0.27485863782788300114
+0.12257748434720516784 +0.89737303319591577022 -0.65592240808457380474 +0.41446030526796739935
+0.27984709841231736327 +0.94580069527851451383 +0.13911667023479745708 +1.23784014150279864097
-0.18431944264172628323 -0.30264625252083066087 +0.38211212254957938050 -0.75727976981332822959
+0.86653299755693491413 -0.93777807651199940331 +1.68505118638379824958 -1.21475118153072192406
-0.14606859403451455393 +0.12316085017190747664 -0.31248853362841000347 +0.12783101040483590971
+0.18208165465700987262 +0.14690169481715775746 -0.48035487467940418682 -1.14403981164688395289
-0.54453651396680546881 -0.47908762831105677904 +1.16391789125960021245 +0.94723119582351622547
+0.15532588078813969190 +0.81106281911516076022 -1.24879369407027751571 -0.11114693269232528428
-0.39152567969225016142 +0.30626666910939737143 +0.36960557466938287474 -0.43079141462769987569
-0.27848226398551645389 +0.29349720777006593764 +0.08893421686107394475 -1.70840772149470399022
+0.83722402983476884586 -0.56082533197344641707 -0.75296501719043407164 +1.45607150470464485892
+0.73604114174843116025 -0.27769610119803855852 +0.45626410677854534192 +0.10445652598065301164
+0.81471732751888481516 -0.31426980879791432955 +0.63959170760567696234 +0.80768599644322625064
-0.69813918396379825992 +0.45106875854473393872 +0.06826451546724401909 -0.79127777179284286557
+0.40332845728428123877 -0.16225524446084360619 +0.14770842671896561304 +1.23007020732286309617
+0.37946215489389922837 +0.71007230389343956034 -0.61331212742856000553 +1.51211000896673453120
-0.77849989243177897258 -0.48291272792794837088 +0.64705389842261806788 -1.51606413909183679323
-0.14073042817751990619 +0.29203944622428412714 +0.16488579138411108005 -0.75967223355668855866
+0.56643156519130566373 -0.45463351729249756872 +0.70866624953747447968 +0.29072212021374610469
+0.81851818882686333545 -0.27697310501872252075 -0.29723901362830812412 +0.59212971635013067484
-0.16641993959389544955 +0.00467016023292843308 +0.00315608668858511146 -0.12018427511578518019
-0.82337168346872102731 +0.09261650669153453919 -1.78174264960381667500 +0.16171844157843007217
+0.16116572212691870902 +0.13820609930261884557 -0.65349487700380626265 +0.40933577040303159578
-0.28719382801214932144 +0.09336714594457173888 +0.27062038296219403932 +0.38093829995420769308
-0.41363736239454440557 +0.46233088112820897031 +0.35956069221421005366 -0.08315671626273757333
-0.02242657828541538834 +0.34671726981882411422 +0.48528928838478813113 +0.37795328555381102476
+0.39551426912635578859 -0.69628111057464070477 -0.35965768132577613514 -0.03217160152766851411
+0.75923284108549449201 -0.17210622839732758749 +1.62708770673000002738 -0.35727150997832413104
-0.98439293037087982619 -0.12084325342710156015 -1.53742930996197491034 +0.08539209863444119364
+0.87793353438233179276 -0.05562072024896069777 -0.05038941574926480982 +0.25995608513350010327
+0.51959631409147122305 +0.59984320227336374032 +1.37809017942880007723 -0.01296231110654466612
+0.27078820290539606930 -0.46670364521871632313 -0.68913697761715142498 -0.58178070221004341001
-0.44188540395812014872 -0.80643822629944406088 +0.20622360431201247621 -0.32442349187055152804
-0.17966294495777002105 -0.88869420244012364840 -0.61918297977427694256 -1.45292657857445250968
-0.59978098466919016474 -0.68988944476376801163 -0.39793152263395970003 -0.96287668792470704204
-0.99323874708450188287 -0.40510702412960419849 -0.37263848329146553873 -0.86276583521496608142
-0.08979719683501263816 +0.25664577270447175295 -0.12310367426060819795 -0.33567839030521717802
-0.95837096613509564769 +0.06910193488689553298 +0.13499928266637462038 +0.02351457180463900620
-0.81466059913072497167 +0.27112967110041275021 +0.93114398969281186869 -0.32074375388721432234
+0.55781421097434336076 +0.28757115400963595420 -0.85500428841148101711 +0.14394946855862444934
+0.77319805460875445924 -0.54548759739094654364 -0.42690363707416012495 +1.49734086879070860121
+0.50771586667020351946 +0.03123601573498691053 -0.15178838371441530364 +0.59794625192503503275
-0.75517195045213192373 +0.66410950904697219066 -0.49183644996392938964 -1.71255315840682342809
+0.86785486564450553537 -0.18516528158099654355 -0.02950285723604612748 +0.10535114856640989678
-0.55303637959109508415 +0.20623535206154275379 -0.40494737018442839016 +0.35925828515114954786
-0.92832295013159660257 +0.31557680538246080104 -0.37119752568338670873 -1.80625648450324893801
+0.85849386533732885418 -0.61280551337990840643 +1.25546364301874446845 +0.09580970135676133981
-0.95992518052254749428 -0.11507705699132708688 -0.79583422981396800822 -1.00246923561448930684
+0.64810900827013262493 +0.48201473442889253285 -0.46574103407097366958 +1.62212334299242799673
-0.43952003481650692152 -0.56423237613432886128 -0.41317586799354266702 +0.04568244725631465109
+0.20184946203523046471 -0.27298724316093903042 +0.43491290347739841593 +0.79200352598563217299
+0.62060026379303634414 -0.45765881108536188293 +1.51110352915581480637 +0.56903793152590054216
-0.03330647742559555979 -0.59232416300968893097 +0.22103108417231123739 -0.82163642382474277870
+0.29624609378660027303 +0.19259314543960259769 -0.14668990843337348373 +1.04302003786638897154
+0.81449233289573230721 -0.69718739383122785291 +0.95687209328551725562 -1.22514548757344599039
-0.65994815486150915085 +0.34414572245687491403 -0.01521017571537308655 +0.30722125424531965265
-0.99284638159039784178 +0.80042283666080993321 -0.48964678206222012058 +1.31551308766138896900
-0.78868976631957399270 -0.70360840801121127264 +0.15500114104854700869 +0.00365780379423541468
-0.78232062293602466774 +0.78924468188911034439 -0.03467793624218895587 +0.46312807287698665171
+0.61723212185226827842 +0.45899652393490342206 +0.28320683658249445891 +0.69579732091535584360
-0.48448144774970325344 +0.49044549267050907559 -0.44352637278608320059 -0.39217294596523988304
+0.45626797607442015625 -0.48085263401671496375 +0.08745263450722506882 -1.17163543311997475627
-0.61375829989302066458 -0.75655163493022725696 +0.01986113327891869673 -1.35366333766493851520
+0.31890909448101845136 +0.91266575714052633472 +1.22955389494803979389 +1.29589329762563054693
+0.19753227811120255275 +0.22623498448827716878 -0.67787452993993713157 +0.24874647383779580068
-0.48391820928924245138 -0.66714831694008114304 -0.68160859936182904839 -1.36717296198264381957
+0.62878920482798861258 -0.86686404787990589682 +1.31286600770534578331 -0.63695008185609736096
+0.79109853363676752025 +0.51879905055539832226 +0.50796394136261335817 -0.10501391799160053608
-0.44631497433046329881 -0.57310345161936271374 -0.03464976309638734264 -1.45927082579866596035
-0.44293600221997375677 +0.85042689242678637385 +0.73918209600657402980 -0.65783374698718377616
+0.14237976038978494842 -0.52795809374221813748 +0.62618311923778480210 -0.29710026474376738381
+0.64473797914613606430 -0.03692446821155526138 -1.05954356701780394445 +0.85134471753754203949
+0.50319959952817772120 +0.51509025100057903579 -1.08539448079257638824 +1.06840398872599129376
+0.94369090736812100140 +0.70726621180544668732 -2.22261713303416952314 +0.22733911091670955251
+0.74764268669383571186 -0.32611660901212369268 +0.07738694771442811149 +1.89177953218071048802
-0.33402528526977381951 +0.23680079698045242154 +0.56931253394773395637 -0.79381662515430950755
